Palabra, Cantidad
blandengues, 1
blandiendo, 1
blandieron, 1
blandir, 2
blando, 5
blandos, 4
blane, 1
blanetree, 1
blanqueaba, 1
blanqueadas, 1
blanqueado, 1
blanquecina, 2
blanquecino, 3
blasones, 4
blood, 1
bloqueaba, 1
bloqueada, 2
bloquear, 1
blount, 11
blunt, 1
bo, 3
bobalicona, 1
bobo, 3
boca, 108
bocado, 4
bocados, 4
bocanada, 4
bocanadas, 1
bocas, 5
boda, 47
bodas, 24
bodega, 6
bodegas, 4
bodger, 1
bofetada, 4
bola, 3
bolas, 4
bolo, 1
bolsa, 16
bolsas, 1
bolsillo, 1
bolsita, 1
bolso, 1
bolton, 66
bombeaba, 1
bombear, 1
bondad, 12
bondadivina, 4
bondadosa, 2
bondadoso, 7
bondadosos, 7
bonifer, 1
bonita, 19
bonitas, 2
bonito, 9
bonitos, 1
book, 1
boquete, 1
boquiabierta, 1
boquiabierto, 2
boquiabiertos, 1
borboteante, 1
borbotones, 2
borda, 3
bordadas, 1
bordado, 3
bordas, 1
borde, 29
bordeaban, 1
bordeado, 1
bordes, 2
bordo, 3
boros, 25
borraban, 1
borracha, 1
borracho, 27
borrachos, 6
borrado, 3
borran, 1
borrar, 1
borraron, 1
borrego, 1
bosque, 64
bosquecillo, 3
bosquepinto, 2
bosques, 12
bosquespeso, 12
bostas, 1
bostezos, 1
bota, 20
botas, 30
bote, 13
botes, 1
botley, 4
bowen, 27
braavos, 13
braavosi, 4
bracitos, 1
bracken, 9
bradamar, 1
bragadura, 1
bram, 1
bramidos, 2
bran, 111
brandon, 14
brasa, 1
brasas, 8
brasero, 9
braseros, 1
bravo, 8
bravoosi, 1
brax, 10
brazalete, 1
brazaletes, 1
brazo, 84
brazos, 50
brea, 12
brecha, 3
brella, 6
brenett, 2
breve, 4
breves, 1
brienne, 62
brigantina, 1
brilla, 3
brillaba, 12
brillaban, 12
brillando, 1
brillante, 14
brillantes, 9
brillar, 1
brillaran, 1
brillaron, 2
brillo, 18
brindamos, 1
brindar, 3
brindaremos, 1
brindis, 6
briosa, 2
brisa, 7
briznas, 1
brocado, 2
brocal, 2
broche, 7
brochetas, 1
broma, 11
bromas, 7
bromeaba, 1
bromeando, 3
bronca, 1
bronce, 32
bronn, 30
broom, 1
brotaba, 2
brotaban, 2
brotar, 1
bruces, 6
bruja, 7
brujo, 1
brujos, 2
bruma, 1
brumas, 1
brune, 10
brusca, 3
bruscamente, 14
bruscas, 1
brusco, 13
bruscos, 1
brusquedad, 6
brutal, 6
brutalidad, 1
bryan, 1
bryen, 8
brynden, 9
buc, 1
buckler, 1
buckwell, 2
bucles, 1
buen, 53
buena, 63
buenas, 9
buenmercado, 2
bueno, 73
buenos, 22
buey, 4
bueyes, 6
bufido, 12
bufidos, 1
buitre, 1
bullicio, 1
bulto, 1
bultos, 2
bulwer, 5
burbujeaba, 1
burbujeante, 1
burbujeantes, 1
burdel, 9
burdeles, 2
burla, 3
burlaban, 2
burlado, 1
burlando, 2
burlarse, 2
burlas, 2
burley, 2
burlona, 6
burlonas, 1
burlones, 1
burton, 1
busca, 21
buscaba, 7
buscaban, 1
buscad, 3
buscado, 6
buscamos, 1
buscando, 14
buscar, 35
buscarla, 1
buscarle, 4
buscarlo, 4
buscarlos, 2
buscarme, 5
buscarnos, 1
buscaron, 1
buscaros, 1
buscarte, 2
butaca, 1
butterwell, 1
buzcarla, 1
byam, 1
byrch, 1
bywater, 2
c, 5
cabalga, 4
cabalgaba, 7
cabalgaban, 5
cabalgabas, 1
cabalgado, 3
cabalgados, 1
cabalgando, 5
cabalgar, 7
cabalgaran, 1
cabalgarla, 1
cabalgarlo, 1
cabalgaron, 8
cabalgaste, 2
caballerizas, 1
caballerizo, 2
caballero, 165
caballeros, 56
caballerosidad, 4
caballeroso, 1
caballetes, 3
caballito, 1
caballo, 157
caballos, 65
cabe, 10
cabecera, 2
cabecilla, 3
cabecillas, 1
cabellera, 12
cabelleras, 1
cabello, 22
cabellos, 9
cabelludo, 1
caben, 1
cabestrante, 1
cabestrantes, 1
cabeza, 280
cabezada, 1
cabezadas, 1
cabezas, 31
cabezota, 2
cabina, 2
cabo, 15
cabra, 21
cabras, 4
cabriolas, 2
cabrones, 3
cacareante, 1
cacareo, 1
cachorrillo, 1
cachorrito, 3
cachorro, 4
cachorros, 1
cada, 162
cadena, 19
cadenas, 14
cadera, 4
caderas, 2
cadwyle, 1
cae, 5
caen, 4
caer, 55
caeremos, 1
caerle, 1
caerse, 10
caes, 2
cafferen, 3
caga, 2
cagaba, 1
cagada, 2
cagar, 1
cagara, 1
cagarruta, 1
cagarrutas, 3
cagarte, 1
cagues, 1
caiga, 4
caigan, 1
cailin, 11
cajones, 3
calabazas, 1
calabozo, 1
calado, 1
calamar, 1
calambre, 1
calambres, 1
calas, 2
calavera, 1
calcinada, 1
calcular, 1
calculo, 1
caldero, 2
calderos, 1
caldo, 1
calentando, 1
calentar, 1
calentaran, 1
calentarse, 1
caleotte, 1
calibrar, 1
calidad, 2
calidez, 3
calienta, 2
caliente, 29
calientes, 10
calificado, 1
calla, 2
callad, 2
callada, 1
callado, 2
callar, 2
callaron, 1
calle, 2
callejero, 1
callejones, 2
calles, 7
callos, 2
calma, 6
calmado, 1
calmando, 1
calmar, 6
calme, 1
calmen, 1
calor, 42
calumnias, 1
calurosa, 2
caluroso, 1
calva, 6
calvasucia, 4
calvo, 13
calzada, 1
calzones, 25
cama, 57
camadas, 1
camarote, 9
camarotes, 1
camas, 2
camastro, 1
cambiaba, 5
cambiaban, 3
cambiacapas, 20
cambiado, 13
cambiados, 1
cambiando, 4
cambiante, 3
cambiapiel, 8
cambiapieles, 5
cambiar, 9
cambiarme, 2
cambiaron, 2
cambiarse, 3
cambiarte, 1
cambie, 4
cambien, 1
cambio, 57
camello, 3
caminaba, 9
caminaban, 3
caminado, 1
caminan, 2
caminando, 7
caminante, 2
caminar, 14
caminaron, 5
caminata, 1
camine, 1
camines, 1
camino, 116
caminos, 9
campamento, 48
campamentos, 8
campana, 6
campanas, 10
campanilla, 1
campanillas, 11
campanitas, 6
campbell, 1
campeones, 2
campesino, 10
campesinos, 4
campo, 31
campoestrella, 5
campos, 10
camposanto, 1
campy, 1
can, 1
canal, 1
canales, 2
canalla, 8
canallada, 1
canallas, 3
canasto, 1
canciones, 32
candado, 1
candidato, 5
candidatos, 3
canela, 1
cangrejos, 4
cano, 1
canosa, 2
canoso, 3
cansa, 1
cansada, 9
cansado, 14
cansados, 1
cansancio, 2
cansarlo, 1
cansarse, 2
cansina, 1
canta, 3
cantaba, 10
cantaban, 3
cantado, 4
cantan, 3
cantando, 5
cantar, 18
cantaran, 1
cantarle, 1
cantarles, 1
cantaron, 1
cantas, 3
cante, 3
canto, 8
canturreando, 1
canturreos, 1
caoba, 1
caos, 7
capa, 142
capaces, 2
capacidad, 1
capacidades, 1
capacitado, 1
capas, 49
capaz, 22
capearla, 1
capellinas, 1
capitana, 1
capitanes, 18
captar, 1
captaron, 1
capturado, 3
capturados, 1
capturando, 1
capturarla, 1
capturaste, 1
capucha, 18
capuchas, 3
capullito, 1
cara, 95
caracol, 5
caracoles, 2
caracterizado, 1
caralt, 2
caramanchada, 4
caramillos, 3
caras, 9
caravana, 2
carbones, 4
carcaj, 12
carcajada, 22
carcajadas, 14
carcelero, 4
carceleros, 1
card, 2
cardos, 1
cards, 21
careados, 1
carecemos, 1
carecen, 2
carecer, 1
careces, 1
careciendo, 1
carellen, 1
carezca, 1
carga, 9
cargaba, 1
cargaban, 2
cargad, 5
cargada, 4
cargado, 2
cargados, 6
cargamento, 1
cargando, 1
cargar, 8
cargarla, 1
cargaron, 2
cargo, 10
cargos, 1
caricias, 1
caries, 1
carne, 52
carnero, 8
carneros, 1
carnes, 4
carnicero, 10
carnoso, 2
caro, 2
carolei, 1
caron, 2
carpa, 2
carpas, 4
carpintero, 2
carraspearon, 1
carraspeo, 1
carrera, 3
carretones, 3
carro, 5
carromato, 18
carromatos, 13
carros, 10
carta, 18
cartas, 6
casa, 138
casaban, 2
casaca, 7
casada, 32
casado, 34
casados, 1
casamos, 1
casando, 1
casar, 14
casara, 3
casarla, 2
casarme, 11
casaron, 1
casarse, 8
casarte, 3
casas, 12
casasteis, 1
cascabel, 20
cascabeles, 2
cascada, 2
casco, 8
cascos, 19
cascotes, 3
case, 5
casen, 1
casera, 1
cases, 2
caseta, 5
casi, 169
caso, 44
casos, 2
cass, 1
cassana, 1
cassel, 1
castamere, 6
castellana, 1
castellano, 12
castellanos, 3
casterly, 35
castiga, 1
castigaban, 1
castigar, 1
castigo, 4
castillo, 209
castillos, 31
castos, 1
castrado, 1
castrar, 1
castrarme, 1
casualidad, 9
casuchas, 2
cat, 8
catador, 1
cataplasma, 2
cataplasmas, 1
catapulta, 4
catapultas, 5
catarata, 1
catelyn, 167
catorce, 10
cauce, 2
causa, 13
causaba, 2
causando, 2
causantes, 1
causar, 3
causara, 1
causaron, 1
cauta, 1
cautela, 5
cautelosa, 3
cauteloso, 2
cautelosos, 1
cautiva, 2
cautivador, 1
cautiverio, 1
cautivo, 12
cautivos, 3
cauto, 2
cavada, 1
caverna, 2
cavernario, 1
cavernarios, 1
cavernas, 4
cavidad, 1
cavilar, 1
cayado, 5
cayendo, 4
cayera, 13
cayeran, 2
cayeron, 8
caza, 5
cazado, 1
cazador, 3
cazadora, 1
cazando, 1
cazar, 1
cebolla, 8
cebollas, 19
ceceo, 1
ceder, 2
cedrik, 1
cedro, 2
cegador, 2
ceguera, 1
ceja, 2
cejas, 2
celda, 37
celdas, 10
celebraba, 1
celebraban, 1
celebrado, 1
celebrando, 2
celebrar, 3
celebraremos, 1
celebraron, 1
celebre, 1
celeridad, 1
celestial, 1
cellador, 7
celo, 2
celosa, 1
celtigar, 3
cena, 13
cenaba, 1
cenado, 1
cenagales, 2
cenagoso, 1
cenagosos, 1
cenar, 7
cenaron, 1
cenas, 1
cenit, 1
ceniza, 4
cenizas, 9
centavos, 3
centellea, 1
centelleaba, 3
centelleaban, 5
centelleantes, 1
centellearon, 1
centenar, 30
centenares, 2
centinela, 4
centinelas, 18
central, 10
centraron, 1
centro, 14
centros, 1
cepillado, 1
cepillar, 1
cepillo, 1
cera, 4
cerca, 53
cercana, 6
cercanas, 1
cercano, 5
cerco, 1
cerda, 8
cerdas, 1
cerdi, 2
cerdo, 14
cereales, 1
cerebro, 5
ceremonia, 4
ceremonias, 1
cerenna, 1
cerezo, 1
cernieron, 2
cerraba, 7
cerraban, 3
cerrad, 4
cerrada, 10
cerradas, 4
cerrado, 11
cerrados, 3
cerradura, 1
cerrar, 11
cerrara, 2
cerrarle, 1
cerraron, 3
cersei, 133
certero, 1
certeza, 4
cerveza, 22
cerwyn, 10
cesaba, 1
cesado, 4
cesar, 5
cesaran, 1
cesta, 6
cesto, 1
cetrino, 1
cf, 2
chaleco, 3
chamuscada, 2
chamuscado, 3
chamuscados, 2
chapotean, 1
chapoteando, 3
chapoteante, 1
chapotearon, 1
chapoteo, 3
chapuza, 2
chaqueta, 1
charco, 4
charla, 1
charlar, 2
charle, 1
chasquido, 2
chataya, 6
chaval, 3
chett, 3
cheurones, 1
chica, 38
chicas, 7
chichones, 1
chico, 80
chicos, 2
children, 1
chiles, 4
chilla, 1
chillaba, 3
chillaban, 2
chillara, 1
chillas, 1
chillido, 3
chillidos, 2
chillona, 2
chimenea, 32
chimeneas, 5
chinches, 1
chiquilla, 7
chiquillo, 3
chiquillos, 1
chiquitina, 1
chirriaban, 1
chirrido, 3
chirridos, 1
chispa, 4
chispas, 3
chisporroteaba, 1
chisporrotearan, 1
chisporroteo, 1
chiste, 3
chistes, 2
chiswyck, 2
chocaba, 1
chocar, 2
chocaron, 2
choice, 1
choque, 3
chorreante, 1
chorro, 2
chozas, 6
chupa, 1
chyttering, 1
cibelina, 1
cicatrices, 9
cicatriz, 10
cicatrizado, 1
ciclo, 1
ciega, 5
ciegamente, 1
ciegas, 1
ciego, 18
ciegos, 4
cielo, 60
cielos, 7
cien, 29
ciencia, 5
cieno, 1
ciento, 10
cientos, 18
cierne, 1
cierra, 4
cierren, 1
cierres, 2
cierro, 1
cierta, 32
ciertas, 5
cierto, 45
ciertos, 2
ciervo, 4
ciervos, 1
cifras, 1
cilindro, 1
cima, 40
cimas, 2
cimbreaban, 1
cimentarla, 1
cimientos, 5
cincelaban, 1
cinco, 55
cincuenta, 17
cintas, 1
cinto, 6
cintos, 1
cintura, 15
cinturones, 2
circular, 2
circundaba, 1
circundaban, 1
circundantes, 1
circunstancia, 1
circunstancias, 7
ciruela, 4
cisne, 2
citarlos, 1
citaros, 1
ciudad, 97
ciudadano, 1
ciudadanos, 1
ciudadela, 14
ciudades, 10
clamor, 5
clanes, 7
clara, 6
claramente, 1
claras, 4
claridad, 4
claro, 79
claros, 3
clase, 5
clases, 1
clash, 1
clavaba, 6
clavaban, 5
clavada, 3
clavadas, 3
clavado, 6
clavados, 7
clavar, 4
clavarle, 1
clavaron, 5
clavarse, 2
clavarte, 1
clave, 1
claves, 1
claveteada, 1
clavija, 1
clavo, 6
clavos, 3
clegane, 96
clemencia, 1
clement, 1
cleon, 11
cleos, 5
cley, 3
clientes, 2
clima, 1
cloaca, 2
cloacas, 14
clydas, 25
cobalto, 2
cobarde, 16
cobardes, 6
cobertizo, 6
cobijo, 1
cobraba, 1
cobraban, 1
cobrado, 3
cobrando, 1
cobraos, 1
cobrar, 2
cobre, 13
cobres, 2
cobriza, 1
cobrizo, 2
coca, 2
coceaba, 1
coceara, 1
cocerlo, 1
coces, 1
cochina, 1
cocidos, 3
cocina, 15
cocinadas, 1
cocinar, 2
cocinas, 11
cocinera, 1
cocinero, 18
cocineros, 4
codazo, 1
codicioso, 3
codo, 13
codornices, 1
codos, 1
cof, 8
cofre, 5
cofres, 3
coge, 4
coged, 4
coger, 19
cogerla, 1
cogerlo, 1
cogerlos, 2
cogida, 2
cogido, 8
cogiendo, 1
cogiera, 2
cogieran, 2
cogieron, 8
cogisteis, 1
coincidido, 1
cojamos, 1
cojeaba, 3
cojeando, 6
cojear, 2
cojines, 9
cojo, 16
cojones, 3
col, 13
cola, 14
colaba, 5
colabora, 1
colaborar, 1
colado, 1
colarse, 1
colas, 3
colchones, 1
colemon, 5
colerina, 1
coles, 1
colgaba, 9
colgaban, 5
colgada, 4
colgadas, 3
colgado, 5
colgados, 2
colgaduras, 1
colgando, 2
colgante, 1
colgar, 3
colgara, 1
colin, 3
colina, 25
colinas, 17
collar, 5
collio, 5
colmar, 1
colmenas, 1
colmillo, 6
colmillos, 12
colmo, 1
colocadas, 1
colocado, 2
colocan, 1
colocarse, 1
colonizar, 1
color, 61
coloradas, 1
coloreado, 1
colores, 20
columna, 24
columnas, 7
comadreja, 3
comadrona, 2
comandante, 93
comandantes, 10
combate, 52
combates, 4
combatiendo, 1
combatiente, 2
combatientes, 1
combatir, 4
come, 3
comecorazones, 1
comen, 1
comentaba, 2
comentado, 2
comentando, 1
comentar, 1
comentario, 3
comentarios, 2
comenzado, 1
comenzar, 2
comenzaron, 2
comer, 28
comerciado, 1
comerciales, 1
comerciando, 1
comerciantes, 1
comercio, 1
comerse, 2
cometa, 3
cometer, 1
cometido, 5
cometiendo, 3
cometieras, 1
comida, 37
comidas, 1
comido, 3
comience, 2
comiendo, 2
comienzo, 2
comieran, 1
comieron, 3
comisura, 1
como, 988
comodidad, 2
comodidades, 1
compacto, 1
compara, 1
comparaba, 1
comparada, 3
comparadas, 1
comparado, 3
comparando, 1
comparecer, 1
compartan, 1
comparten, 1
compartido, 4
compartidos, 1
compartiendo, 1
compartir, 5
compensar, 2
competiciones, 1
competir, 2
compinchados, 1
compinches, 1
complace, 2
complaced, 1
complacer, 1
complacerlo, 1
complacerme, 1
complaceros, 1
complacido, 2
complaciera, 1
complazca, 1
completa, 3
completamente, 5
completo, 9
complicaciones, 1
complicada, 1
complot, 1
componer, 2
componiendo, 2
comporta, 1
comportamiento, 1
comportan, 1
comportando, 1
comporte, 1
compostura, 1
compra, 2
comprabas, 1
comprado, 1
comprar, 9
comprarse, 1
comprende, 2
comprender, 9
comprendo, 4
comprensible, 2
comprensivas, 1
compres, 1
comprobarlo, 2
comprometer, 1
comprometida, 1
comprometido, 4
comprometiera, 1
compromiso, 2
comunes, 1
comunicad, 1
comunicaros, 1
con, 2522
concebido, 1
concebir, 1
conceda, 1
concede, 1
concedes, 2
concedido, 3
concedieron, 1
concedisteis, 1
concentraba, 1
concentrado, 2
concentrados, 1
concentrarse, 5
concepto, 2
concertados, 1
concertar, 1
concha, 1
conchas, 3
conciencia, 1
concierne, 1
conciliador, 1
conciliar, 3
conclusiones, 1
concreto, 3
concubina, 4
concubinas, 1
condenado, 4
condenaron, 1
condenatorio, 1
condensaba, 1
condiciones, 14
condimentaban, 1
condon, 2
conductor, 1
conectado, 1
conectaran, 1
conejos, 1
confeccionada, 1
confesar, 5
confiaba, 7
confiado, 4
confiados, 1
confiando, 1
confianza, 8
confiar, 15
confiara, 1
confiesa, 1
confieses, 2
confieso, 4
confinado, 1
confines, 1
confirmar, 1
confisca, 1
conformar, 1
confundido, 1
confundieran, 1
confundir, 1
confundirnos, 1
confusa, 3
confuso, 7
congelada, 2
congeladas, 1
congelado, 4
congelados, 2
congelar, 3
congelarlos, 1
congestionado, 7
congestionados, 1
congraciaros, 1
congregado, 3
conjunto, 2
conjuraron, 1
conllevaba, 1
conmigo, 43
conmocionada, 1
conmocionado, 2
conmovido, 1
connington, 3
conoce, 6
conocemos, 2
conocen, 4
conocer, 12
conocerlo, 3
conoceros, 2
conoces, 4
conocidas, 3
conocido, 14
conocidos, 1
conociendo, 1
conociera, 4
conocieran, 1
conocimiento, 2
conocimientos, 2
conocimos, 2
conociste, 1
conocisteis, 1
conozco, 17
conquista, 6
conquistado, 1
conquistador, 6
conquistadora, 2
conquistadores, 2
conquistar, 2
conquistara, 1
conquistarlas, 1
consciente, 4
consecuencia, 1
consecuencias, 1
conseguido, 25
conseguir, 6
conseguirlo, 1
conseguisteis, 1
consejero, 22
consejo, 24
consejos, 4
consentimiento, 1
conserva, 1
conservaba, 6
conservaban, 1
conservad, 1
conservado, 2
conservan, 1
conservar, 3
conservara, 1
conserve, 1
considera, 1
consideraba, 3
consideraban, 1
consideraciones, 1
considerado, 2
consideramos, 1
considerando, 2
considerar, 1
considerase, 3
considere, 3
consideremos, 1
considero, 1
consiga, 1
consigo, 1
consigue, 7
consiguen, 1
consiguiera, 1
consiguieron, 3
consistencia, 1
consolando, 1
consolarla, 5
consolarlo, 1
conspiradores, 1
conspirando, 2
constante, 9
constantemente, 3
constantes, 2
consternada, 1
consternado, 1
constructor, 2
constructores, 5
construido, 2
construimos, 1
construir, 4
construyendo, 4
construyeron, 1
consuele, 1
consuelo, 7
consultar, 1
consultarlo, 1
consultarme, 1
consume, 2
consumido, 2
consumiendo, 1
consumirse, 1
contaba, 15
contaban, 4
contabilidad, 1
contadles, 1
contado, 20
contagiarse, 1
contando, 2
contar, 19
contarle, 3
contarles, 2
contarlos, 1
contarme, 3
contaron, 5
contempla, 1
contemplaba, 7
contemplaciones, 1
contemplado, 1
contemplando, 5
contemplar, 11
contemplarla, 1
contemplaron, 1
contener, 10
contenerse, 4
contenido, 3
contenta, 2
contento, 1
contestar, 1
contienda, 1
contigo, 28
contiguo, 1
continuado, 1
continuar, 2
contra, 204
contrabandista, 9
contrabandistas, 4
contraer, 4
contraiga, 1
contrainterrogar, 1
contrajo, 3
contraorden, 1
contrapeso, 1
contrapesos, 1
contraria, 1
contrariado, 1
contrariedad, 1
contrario, 23
contrarrestar, 1
contraste, 1
contrata, 1
contratado, 1
contratar, 3
contratara, 1
contraten, 1
contrato, 1
contribuido, 1
contribuyera, 1
control, 4
controlaba, 1
controlados, 1
controlar, 2
controlarse, 2
contundente, 2
contuvo, 5
convencer, 7
convenceremos, 1
convencerse, 2
convencida, 2
convencido, 8
convencidos, 1
convencionales, 1
conveniente, 2
conversaciones, 3
convertido, 17
convertidos, 1
convertir, 1
convertiremos, 1
convertirlas, 1
convertirlo, 4
convertirme, 1
convertirse, 9
convicciones, 1
conviene, 2
convierte, 1
convierten, 1
convierto, 1
convincente, 2
convirtiera, 3
convirtieran, 1
convirtieron, 3
convocad, 1
convocado, 1
convocar, 2
convocaron, 1
convoy, 1
convulsiones, 1
convulsos, 1
conwy, 1
copa, 66
copas, 18
copera, 1
copero, 3
copia, 2
copiosas, 1
copita, 1
copo, 1
copos, 5
coraje, 5
coraza, 7
corazas, 4
corazones, 5
corbray, 5
corcel, 16
corceles, 6
corcho, 3
corderito, 2
cordero, 11
cordial, 1
cordones, 1
cordura, 1
corenna, 1
coro, 2
corominas, 1
corona, 44
coronado, 3
coronados, 1
coronar, 2
coronara, 1
coronarlo, 1
coronaron, 1
coronarse, 2
coronas, 2
corpulencia, 1
corpulenta, 2
corpulento, 16
corra, 1
corran, 1
corre, 15
correcto, 3
corred, 1
corredizo, 1
corregiremos, 1
corren, 1
correoso, 1
correr, 23
corresponda, 1
corresponde, 10
correspondiente, 2
correspondieron, 1
correteaban, 1
corretear, 3
corretearon, 1
correteo, 1
corrida, 1
corrido, 1
corriendo, 12
corriente, 19
corrientes, 1
corriera, 5
corrieran, 1
corrieron, 3
corro, 2
corrupto, 1
corta, 13
cortaba, 5
cortaban, 1
cortada, 3
cortadas, 1
cortadme, 2
cortado, 14
cortados, 1
cortan, 1
cortando, 2
cortante, 4
cortar, 15
cortara, 4
cortaran, 2
cortaremos, 1
cortarla, 2
cortarle, 9
cortarles, 1
cortaron, 4
cortarte, 3
cortas, 3
cortasteis, 1
corte, 25
cortejarte, 1
corten, 2
cortes, 3
corteses, 3
corteza, 6
cortina, 2
cortinajes, 5
cortinas, 4
cortnay, 1
corto, 8
cortos, 2
corva, 2
cosa, 129
cosan, 1
cosas, 84
cosecha, 3
cosechando, 1
cosechar, 1
cosechas, 1
coser, 2
coserla, 1
cosido, 2
cosidos, 2
cosiendo, 1
cosiera, 2
cosieran, 1
cosisteis, 1
cosita, 3
cositas, 1
cosquillas, 28
cosquilleaban, 1
costa, 13
costaba, 13
costado, 12
costal, 1
costar, 6
costas, 1
coste, 1
costero, 1
costilla, 1
costillas, 9
costoso, 1
costra, 1
costras, 1
costumbre, 14
costumbres, 3
cota, 22
cotas, 7
cotidiana, 1
cotilleos, 1
coto, 1
cotter, 33
crakehall, 15
crane, 6
craster, 23
crea, 1
creaban, 2
creado, 2
crean, 1
crear, 5
creas, 2
crece, 1
crecen, 1
crecer, 9
crecida, 2
crecidas, 3
crecido, 11
crecidos, 2
creciendo, 1
creciente, 4
creciera, 1
crecieron, 1
cree, 20
creedme, 1
creen, 5
creer, 15
creerlo, 2
creerme, 1
creerse, 1
creerte, 1
crees, 14
crema, 6
creo, 34
crepitaban, 1
crepitante, 1
crepitar, 5
crepitaron, 2
cressen, 5
cresta, 1
cretino, 2
creyendo, 1
creyera, 1
creylen, 1
criaban, 1
criada, 1
criadas, 3
criado, 9
criados, 26
crianza, 1
criar, 1
criatura, 16
criaturas, 7
crimen, 8
criminal, 1
criminales, 1
crines, 1
cripta, 3
criptas, 7
crisis, 1
cristal, 7
cristales, 4
cristina, 1
criterio, 1
crows, 1
cruce, 18
crucen, 1
cruda, 1
crudo, 1
cruel, 25
crueldad, 4
crueles, 2
crujido, 12
crujidos, 2
crujiente, 2
crujieron, 2
cruz, 2
cruzaba, 5
cruzaban, 7
cruzada, 2
cruzadas, 11
cruzado, 9
cruzados, 1
cruzan, 3
cruzando, 1
cruzar, 27
cruzara, 2
cruzaran, 2
cruzarla, 1
cruzarlo, 1
cruzaron, 7
cruzarse, 1
ctra, 1
cuadra, 2
cuadrada, 5
cuadrado, 5
cuadrados, 1
cuadras, 8
cuadros, 1
cuajada, 1
cuajo, 1
cual, 8
cuales, 2
cualificado, 1
cualquier, 63
cualquiera, 21
cuando, 817
cuantas, 17
cuanto, 72
cuantos, 27
cuarenta, 14
cuarta, 6
cuartas, 3
cuarteada, 1
cuartel, 1
cuartelada, 1
cuarto, 10
cuartos, 1
cuatro, 64
cuba, 2
cubierta, 27
cubiertas, 10
cubierto, 20
cubiertos, 5
cubo, 4
cubos, 2
cubren, 1
cubrieron, 3
cubrir, 2
cubrirlos, 1
cubrirse, 1
cucarachas, 1
cuchara, 5
cucharada, 4
cucharas, 1
cuchilladas, 1
cuchillo, 33
cuchillos, 2
cuclillas, 2
cuelga, 1
cuello, 77
cuencas, 1
cuenco, 8
cuencos, 3
cuenta, 61
cuentan, 8
cuentas, 7
cuente, 1
cuentes, 1
cuento, 2
cuentos, 5
cuerda, 18
cuerdas, 11
cuerno, 64
cuernos, 25
cuero, 48
cueros, 1
cuerpo, 51
cuerpos, 2
cuervo, 36
cuervos, 62
cuesta, 1
cuestan, 1
cuestionar, 2
cueva, 4
cugen, 1
cuida, 1
cuidaba, 4
cuidado, 20
cuidador, 2
cuidan, 1
cuidando, 1
cuidar, 2
cuidara, 2
cuide, 1
culminada, 1
culo, 25
culpa, 27
culpabilidad, 4
culpable, 14
culpables, 1
culpas, 1
culta, 1
culto, 3
cumbre, 1
cumple, 1
cumplen, 2
cumplid, 1
cumplido, 4
cumplieras, 1
cumplir, 13
cumplisteis, 1
cuna, 22
cupiera, 2
cupo, 1
curaba, 2
curada, 1
curadlo, 2
curador, 1
curando, 2
curar, 4
curarse, 1
curarte, 1
curativas, 1
curiosear, 1
curiosidad, 8
curioso, 2
curso, 2
curtido, 1
curtir, 1
curva, 6
curvadas, 1
curvas, 1
curvo, 1
curvos, 1
custodiar, 1
cuy, 6
cuya, 14
cuyas, 6
cuyo, 7
cuyos, 5
cynthea, 1
cyrenna, 1
da, 31
daario, 43
daba, 51
daban, 10
dacey, 14
dad, 2
dada, 3
dadas, 2
dadle, 1
dadme, 10
dadnos, 1
dado, 83
dados, 3
daemon, 2
daenerys, 18
daeron, 6
dafyn, 1
daga, 54
dagas, 5
dagmer, 1
dagos, 6
dais, 3
dalbridge, 1
dale, 10
dalla, 10
dalt, 1
dama, 21
damas, 13
dame, 4
damion, 1
damita, 1
damon, 4
damos, 9
dan, 8
dancy, 1
dando, 16
danny, 1
danos, 1
danwell, 4
dany, 191
danza, 5
danzaban, 2
danzar, 1
danzara, 1
danzaran, 1
danzarina, 1
daos, 1
dar, 66
dardo, 13
dardos, 11
dareon, 3
darle, 20
darles, 2
darlessa, 1
darme, 5
daros, 1
darry, 12
darse, 8
darte, 3
das, 4
date, 4
daven, 3
davos, 104
daxos, 1
dayne, 15
de, 11109
dead, 3
dealers, 1
deana, 1
deba, 1
debajo, 45
debatieron, 1
debatirse, 3
debe, 42
deben, 5
deber, 33
deberes, 6
debes, 10
debida, 1
debido, 5
debieron, 1
debilidad, 1
debilitado, 2
debiste, 2
debo, 7
decapitado, 2
decapitar, 1
decenas, 2
decencia, 1
decepcionada, 2
decepcionado, 3
decepcionan, 1
decepcionante, 1
decepcionar, 1
decid, 9
decida, 2
decidida, 2
decidido, 11
decidieran, 1
decidieron, 1
decidir, 2
decidirlo, 1
decidisteis, 1
decidle, 4
decidme, 10
decido, 1
decimotercer, 1
decir, 129
decirle, 22
decirles, 4
decirlo, 7
decirme, 3
decirnos, 1
deciros, 7
decirse, 3
decirte, 2
decisiones, 2
decisivo, 1
declamaban, 1
declaraba, 1
declarar, 2
declarara, 1
declararon, 1
decolorada, 1
decoraban, 1
decorada, 1
decorado, 1
decretado, 2
decreto, 4
dedica, 1
dedicaba, 4
dedicaban, 1
dedicado, 2
dedicarle, 2
dedicarse, 1
dediques, 1
dedo, 21
dedos, 88
dedosdiestros, 1
defecto, 1
defendamos, 1
defender, 16
defenderemos, 1
defenderla, 1
defenderse, 1
defendida, 1
defendido, 1
