Palabra, Cantidad
contramaestre, 1
contraofertas, 1
contraria, 3
contrario, 28
contrastaba, 1
contratada, 1
contratado, 4
contratar, 4
contratara, 1
contratiempo, 1
contrato, 1
contratos, 1
contraventanas, 1
contribuido, 1
control, 3
controla, 1
controlaba, 1
controlado, 1
controlamos, 1
controlar, 4
controlarlas, 1
controlarse, 2
contundente, 2
contuvo, 4
convencer, 7
convencerlo, 2
convencernos, 1
convencida, 3
convencido, 5
convenga, 3
conveniente, 2
convenientemente, 1
conveniros, 1
convenzo, 1
conversaciones, 3
conversar, 1
convertida, 1
convertidas, 1
convertido, 10
convertidos, 1
convertir, 5
convertirla, 3
convertirlo, 2
convertirme, 1
convertiros, 1
convertirse, 3
convertirte, 1
conviene, 2
convierta, 1
convierte, 3
convierto, 1
convincente, 1
convirtiendo, 1
convirtieran, 1
convirtieron, 1
convocaban, 1
convocado, 5
convocar, 1
convoy, 1
convoyes, 1
conwy, 4
conwys, 1
conyugal, 1
coordinador, 1
copa, 93
copas, 19
copera, 3
copia, 4
copiaban, 1
copiado, 1
copiarlo, 1
copias, 4
copiosamente, 1
copo, 1
copos, 1
copulando, 1
coraje, 4
coraza, 29
corazas, 4
corazones, 9
corbray, 1
corcel, 16
corceles, 12
corcho, 2
corcoveaban, 1
corcovear, 1
cordajes, 1
cordel, 1
cordero, 12
corderos, 1
cordial, 3
cordialidad, 1
cordillera, 1
cordilleras, 2
cordones, 1
corearon, 1
corenna, 1
cornisa, 2
cornudo, 1
coro, 1
corominas, 1
corona, 84
coronaba, 2
coronaban, 1
coronada, 3
coronado, 25
coronados, 4
coronaran, 1
coronaron, 3
coronarse, 1
coronas, 4
coronilla, 3
corpulenta, 2
corpulento, 16
corpulentos, 3
corras, 3
corre, 23
correa, 1
correas, 2
correctas, 1
correcto, 4
correctores, 1
corredizo, 3
corredizos, 1
corredor, 1
corredores, 1
corregirse, 1
corremos, 1
corren, 7
correosa, 2
correr, 36
corresponde, 24
corresponden, 2
correspondido, 2
correspondiente, 1
correspondientes, 3
correteaba, 1
correteaban, 3
corretearan, 1
correteo, 1
corridas, 1
corrido, 2
corriendo, 46
corriente, 33
corrientes, 3
corriera, 2
corrieran, 3
corrieron, 14
corro, 1
corroe, 1
corrompa, 1
corsarios, 1
corta, 19
cortaba, 14
cortaban, 4
cortada, 7
cortadas, 1
cortadle, 1
cortado, 16
cortando, 2
cortante, 1
cortantes, 1
cortar, 16
cortara, 8
cortaran, 3
cortarle, 5
cortarles, 2
cortarme, 1
cortaron, 5
cortarse, 4
cortarte, 2
cortas, 5
corte, 41
cortejo, 1
corten, 2
cortes, 4
cortesano, 1
cortesanos, 7
corteses, 5
corteza, 14
cortina, 3
cortinajes, 8
cortinas, 12
cortnay, 44
corto, 17
cortos, 3
cosa, 156
cosas, 123
cosecha, 23
cosechas, 15
coser, 1
coserle, 1
cosidas, 2
cosido, 2
cosidos, 1
cosiendo, 1
cosquillas, 13
cosquilleaba, 1
cosquilleo, 4
costa, 19
costaba, 23
costado, 11
costados, 1
costar, 2
costarle, 2
costas, 2
costes, 1
costillar, 1
costillas, 3
costoso, 2
costras, 5
costrosa, 2
costumbre, 20
costumbres, 12
costura, 1
cota, 28
cotas, 19
cotilleos, 1
cotorra, 1
cotter, 1
crakehall, 8
crane, 7
craster, 70
crawn, 2
crea, 3
creada, 1
creado, 6
crean, 3
creando, 1
crear, 3
crearlo, 1
creas, 7
creativa, 1
crece, 2
crecen, 2
crecer, 11
crecerle, 3
crecidas, 2
crecido, 11
creciendo, 5
creciente, 10
creciera, 1
crecieran, 1
crecieron, 1
cree, 23
creedme, 1
creemos, 2
creen, 18
creer, 18
creerla, 1
creerlo, 3
creerme, 1
creerse, 1
creerte, 1
crees, 27
cregan, 1
crema, 7
cremoso, 1
creo, 70
crepitantes, 1
crepitar, 1
cressen, 85
cresta, 4
crestas, 1
creyendo, 1
creyeron, 1
creylen, 1
crezca, 2
crezcan, 1
criada, 13
criadas, 9
criado, 12
criados, 30
criar, 2
criara, 1
criatura, 10
criaturas, 6
crimen, 6
criminales, 3
crines, 6
cripta, 10
criptas, 12
cristal, 20
cristales, 10
cristalino, 1
cristalizaba, 1
cristina, 1
criterio, 2
critico, 2
crows, 1
cruce, 23
crucemos, 1
crucen, 1
crucero, 2
cruda, 1
cruel, 22
crueldad, 2
crueles, 17
crujen, 1
crujido, 17
crujiente, 2
crujientes, 3
crujieron, 1
crujir, 1
cruz, 2
cruza, 2
cruzaba, 8
cruzaban, 9
cruzad, 1
cruzada, 7
cruzadas, 6
cruzado, 15
cruzados, 3
cruzamos, 3
cruzan, 1
cruzando, 4
cruzar, 41
cruzara, 3
cruzaran, 1
cruzaremos, 2
cruzarlas, 1
cruzarlo, 1
cruzaron, 12
cruzarse, 2
ctra, 1
cuadrada, 4
cuadradas, 2
cuadrado, 4
cuadrados, 2
cuadrangular, 1
cuadras, 24
cuadros, 2
cuajada, 1
cual, 4
cuales, 4
cualidad, 1
cualquier, 84
cualquiera, 57
cuando, 1225
cuantas, 36
cuanto, 100
cuantos, 52
cuarenta, 12
cuarta, 11
cuartas, 5
cuarteada, 1
cuarteado, 1
cuartel, 4
cuarteles, 3
cuarto, 11
cuartos, 8
cuatro, 94
cuatrocientos, 5
cuba, 3
cubas, 1
cubeta, 1
cubierta, 53
cubiertas, 16
cubierto, 20
cubiertos, 18
cubo, 19
cubos, 2
cubre, 1
cubriera, 1
cubrieran, 1
cubrieron, 2
cubrir, 7
cubrirse, 1
cucaracha, 1
cuchara, 5
cucharada, 1
cucharadita, 1
cucharas, 2
cuchillito, 1
cuchillo, 40
cuchillos, 6
cuclillas, 1
cuelgo, 2
cuelguen, 1
cuello, 105
cuencas, 1
cuenco, 14
cuencos, 3
cuenta, 89
cuentacuentos, 2
cuentan, 8
cuentas, 9
cuente, 6
cuenten, 2
cuentes, 1
cuento, 6
cuentos, 14
cuerda, 20
cuerdas, 13
cuerno, 57
cuernos, 38
cuero, 67
cueros, 1
cuerpo, 61
cuerpos, 24
cuervo, 110
cuervos, 81
cuesta, 6
cuestas, 1
cueste, 3
cuestionar, 5
cuestionen, 2
cuestiones, 2
cuestiono, 1
cueva, 3
cuevahonda, 1
cuevas, 2
cugen, 1
cuida, 5
cuidado, 46
cuidador, 3
cuidadora, 1
cuidadosamente, 1
cuidadoso, 1
cuidan, 3
cuidando, 2
cuidar, 7
cuidara, 1
cuidarme, 2
cuidaros, 1
cuide, 1
cuidemos, 1
culebra, 1
culito, 1
culo, 11
culpa, 39
culpaba, 1
culpabilidad, 1
culpable, 4
culpables, 1
culpan, 1
culpar, 2
culparlos, 1
culpo, 1
cultivados, 1
cultivo, 1
culto, 2
cumbre, 4
cumbres, 4
cumpla, 1
cumple, 3
cumples, 1
cumplido, 8
cumpliera, 1
cumplimiento, 1
cumplimos, 1
cumplir, 15
cumplo, 1
cuna, 24
cuneta, 1
cura, 2
curada, 1
curado, 2
curan, 1
curando, 1
curar, 3
curaron, 2
curarse, 3
cure, 2
curiosa, 4
curiosidad, 12
curioso, 3
curiosos, 3
curso, 8
curtida, 1
curtido, 3
curtidor, 1
curtidos, 1
curva, 8
curvaba, 2
curvado, 1
curvados, 1
curvas, 5
curvo, 6
curvos, 1
custodiando, 1
custodiar, 1
custodio, 1
cutjack, 9
cuy, 6
cuya, 11
cuyas, 11
cuyo, 15
cuyos, 6
cynthea, 1
cyrenna, 1
da, 64
daba, 64
daban, 27
dabas, 1
dacey, 1
dad, 9
dada, 2
dadas, 1
dadle, 1
dadles, 1
dadme, 14
dado, 108
dados, 8
daenerys, 19
daeron, 7
dafyn, 1
daga, 73
dagas, 4
dagmer, 33
dais, 5
dalbridge, 14
dale, 12
dales, 1
dalla, 3
dama, 60
damas, 18
dame, 5
damon, 2
damos, 3
dan, 20
dancy, 9
dando, 17
danwell, 2
dany, 200
danza, 9
danzaba, 3
danzaban, 6
danzan, 1
danzantes, 1
danzar, 1
danzarina, 7
daos, 2
dar, 95
dardo, 4
dardos, 1
daremos, 2
dareon, 1
darla, 1
darle, 17
darles, 11
darlessa, 1
darme, 8
darnos, 1
daros, 6
darry, 15
darse, 16
darte, 3
daryn, 1
das, 5
date, 9
dato, 2
datos, 1
daven, 2
davos, 215
daxos, 21
dayne, 4
de, 17148
dead, 3
dealers, 1
deana, 1
deba, 3
debajo, 77
debamos, 1
debas, 1
debates, 1
debatiendo, 1
debatieron, 1
debe, 62
debemos, 12
deben, 21
deber, 23
deberes, 3
debes, 16
debida, 1
debido, 7
debiera, 2
debilidad, 3
debilitado, 1
debiste, 2
debisteis, 1
debo, 24
decapitado, 3
decapitados, 2
decapitamos, 1
decapitar, 4
decapitara, 1
decenas, 2
decencia, 3
decente, 1
decentes, 1
decepcionada, 1
decepcionado, 1
decepcionaros, 1
decepcionase, 1
decid, 8
decide, 1
decidida, 2
decidido, 5
decidieras, 1
decidieron, 1
decidir, 5
decidirlo, 2
decidirse, 1
decidle, 2
decidles, 1
decidme, 29
decimos, 2
decir, 182
decirle, 15
decirles, 7
decirlo, 15
decirme, 6
decirnos, 2
deciros, 9
decisiones, 2
declaraba, 1
declaraciones, 1
declarado, 6
declaren, 1
declaro, 1
decoraba, 1
decoraban, 1
decorada, 2
decorado, 2
decoro, 1
decretado, 3
decreto, 1
dedesordenado, 1
dedica, 3
dedicaba, 9
dedicaban, 2
dedicada, 4
dedicado, 5
dedicados, 3
dedican, 3
dedicando, 1
dedicar, 1
dedicaran, 1
dedicarle, 1
dedicarlos, 1
dedicarme, 2
dedicaron, 2
dedicarse, 2
dedico, 1
dedique, 1
dediquen, 2
dedo, 40
dedos, 185
deducir, 1
deem, 14
deeth, 1
defectos, 1
defectuoso, 1
defended, 1
defender, 31
defenderla, 4
defenderlo, 5
defenderlos, 1
defendernos, 2
defenderos, 1
defenderse, 2
defendido, 3
defendiendo, 3
defendiera, 3
defendieran, 2
defendiese, 1
defensa, 7
defensas, 10
defensiva, 7
defensivo, 2
defensor, 3
defensores, 7
deferencia, 1
deferentes, 1
defiendan, 2
defiende, 4
defienden, 1
definir, 1
definitiva, 1
definitivo, 2
deforme, 5
deformes, 2
deja, 24
dejaba, 30
dejaban, 12
dejad, 5
dejadla, 1
dejadlo, 2
dejadme, 4
dejadnos, 1
dejado, 72
dejamos, 1
dejan, 7
dejando, 18
dejaos, 1
dejar, 54
dejara, 13
dejaran, 6
dejaremos, 2
dejarla, 1
dejarlas, 1
dejarle, 3
dejarles, 1
dejarlo, 3
dejarme, 1
dejaron, 16
dejaros, 4
dejarte, 1
dejas, 3
dejaste, 2
deje, 7
dejemos, 5
dejen, 3
dejes, 3
dejo, 7
del, 2599
delantal, 2
delantales, 1
delante, 100
delantera, 3
delanteras, 1
delanteros, 1
delataba, 2
delataban, 2
delatora, 1
deleitaba, 1
deleite, 1
delena, 7
delgada, 3
delgado, 9
delgados, 2
delicada, 5
delicadamente, 1
delicadas, 3
delicadeza, 5
delicado, 5
delicados, 6
delicia, 2
delicias, 1
deliciosa, 2
deliciosas, 1
delicioso, 8
deliciosos, 1
delimitadas, 1
della, 2
delp, 2
demacrada, 4
demacrado, 6
demacrados, 3
demanda, 1
demasiada, 4
demasiadas, 6
demasiado, 217
demasiados, 9
demencia, 1
demencial, 1
demente, 2
demoledor, 1
demoledora, 1
demolidos, 1
demonio, 10
demonios, 4
demoraba, 1
demorado, 2
demorar, 2
demorarlos, 1
demoraron, 1
demorase, 1
demoremos, 1
demos, 1
demostraba, 2
demostrado, 3
demostrar, 17
demostrara, 1
demostrarle, 2
demostrarlo, 2
demuestra, 1
demuestras, 2
den, 8
denominaba, 1
denominaban, 1
denominada, 1
denominado, 1
densa, 1
densas, 2
denso, 2
dentada, 2
dentadas, 1
dentado, 1
dentadura, 3
dentellada, 2
dentelladas, 4
dentro, 91
denunciar, 1
denys, 2
deparase, 1
dependa, 1
depende, 4
dependencias, 1
dependo, 2
deplorable, 2
deponer, 1
depositaba, 1
depositaban, 1
depositado, 1
depositar, 1
depositarla, 1
depositarle, 1
deprimente, 3
deprisa, 44
depuso, 1
derecha, 57
derecho, 41
derechos, 10
deremond, 1
deriva, 6
derivaba, 1
dermot, 1
derramaba, 1
derramado, 2
derramamiento, 2
derraman, 1
derramando, 1
derramar, 3
derramarlo, 1
derramo, 1
derretida, 1
derretir, 2
derretiros, 1
derribaba, 5
derribaban, 2
derribadas, 1
derribadlo, 1
derribado, 3
derribamos, 1
derribando, 3
derribar, 7
derribara, 1
derribaran, 1
derribarla, 2
derribaron, 2
derribe, 1
derriben, 1
derrite, 1
derritiendo, 1
derrota, 10
derrotado, 6
derrotados, 4
derrotando, 1
derrotar, 5
derrotarlo, 1
derrumbaban, 1
derrumbado, 6
derrumbamiento, 2
derrumbarse, 4
des, 5
desabrida, 1
desabridos, 1
desabrocharon, 1
desacuerdo, 3
desafiaba, 1
desafiado, 1
desafiante, 2
desafiantes, 1
desafiar, 2
desafiarlo, 1
desafiarme, 1
desafortunada, 2
desafortunadas, 1
desafortunado, 1
desagradable, 3
desagradables, 2
desahogara, 1
desairado, 1
desaire, 1
desalentada, 1
desalentado, 1
desaliento, 2
desamparada, 1
desamparo, 1
desandar, 1
desangra, 3
desanimado, 2
desaparece, 1
desaparecen, 2
desaparecer, 9
desaparecida, 1
desaparecido, 34
desapareciendo, 1
desaparecieran, 2
desaparecieron, 5
desapareciste, 1
desaparejaban, 1
desapercibida, 2
desapercibidas, 1
desapercibido, 1
desapercibidos, 1
desarmada, 1
desarmadas, 1
desarmado, 2
desarmados, 1
desarrapada, 1
desarrollaban, 1
desarrollo, 1
desaseada, 2
desasosegaba, 1
desastrada, 5
desastradas, 1
desastrado, 1
desastrados, 1
desastre, 3
desastres, 1
desataba, 1
desatadla, 1
desatado, 1
desatando, 1
desatar, 1
desatarle, 1
desatarse, 1
desatascar, 1
desayuna, 1
desayunaba, 3
desayunaban, 1
desayunado, 4
desayunando, 3
desayunar, 6
desayunen, 1
desayuno, 4
desazonada, 1
desbancar, 1
desbandada, 1
desbocado, 1
descabalgado, 4
descabalgados, 1
descabalgar, 4
descalza, 8
descalzas, 1
descalzo, 1
descalzos, 7
descansa, 2
descansada, 1
descansado, 3
descansados, 3
descansar, 12
descansara, 2
descanse, 1
descanso, 6
descargaba, 1
descargaban, 1
descargando, 3
descarnaban, 1
descarnada, 2
descarnado, 2
descaro, 2
descarriadas, 1
descartar, 1
descascarillada, 1
descendencia, 1
descendente, 2
descender, 2
descendido, 1
descendiente, 3
descendientes, 3
descendieron, 1
descenso, 6
descerebrado, 1
desciende, 1
desciendo, 1
descifraba, 1
descifrar, 1
descolgaba, 1
descolorida, 6
descoloridas, 3
descolorido, 2
descoloridos, 1
descomunal, 1
desconcertada, 2
desconcertado, 3
desconcierto, 1
desconfiaba, 1
desconfiaban, 1
desconfiada, 1
desconfiado, 4
desconfiados, 2
desconfianza, 12
desconfiar, 1
desconocida, 3
desconocido, 20
desconocidos, 10
desconocieran, 1
desconozco, 1
descontaba, 1
descontado, 1
descontrolado, 1
descorteses, 1
describieron, 1
descubierto, 17
descubriera, 3
descubrimiento, 1
descubrimos, 1
descubrir, 1
descuidaba, 1
descuidada, 1
descuidado, 3
descuidan, 1
desde, 316
desdentada, 2
desdentado, 1
desdibujaba, 1
desdichado, 2
desdiga, 1
desea, 6
deseaba, 18
deseable, 2
deseables, 1
deseado, 5
deseamos, 1
deseando, 9
desear, 2
desearle, 1
deseas, 1
desechara, 1
desee, 2
desembarcadero, 1
desembarcado, 3
desembarcados, 1
desembarcar, 5
desembarco, 111
desembocaba, 2
desembocadura, 6
desembocar, 1
desencadenaran, 1
desencadenaron, 1
desencajado, 1
desencaminado, 1
desenfadado, 1
desenfocados, 1
desenfundar, 3
desenlace, 2
desenrollarlo, 1
desenroscando, 1
desenroscaron, 1
desenvaina, 1
desenvainaba, 4
desenvainada, 3
desenvainadas, 2
desenvainado, 2
desenvainando, 1
desenvainar, 3
deseo, 19
deseos, 4
deseoso, 2
desequilibra, 1
desertado, 1
desertan, 1
desertor, 1
desesperada, 7
desesperado, 8
desesperados, 2
desfallecer, 1
desfallecido, 1
desfigurada, 1
desfiladero, 4
desfilando, 2
desfilar, 2
desganada, 4
desgarbada, 5
desgarbado, 2
desgarraba, 1
desgarraban, 1
desgarrada, 5
desgarrado, 5
desgarrando, 1
desgarrones, 1
desgastada, 1
desgracia, 18
desgraciado, 1
desgraciados, 1
deshacer, 1
deshacerse, 1
deshaciendo, 2
desheredado, 1
deshilachada, 1
deshilvanada, 1
deshizo, 3
deshonesto, 1
deshonra, 6
deshonrados, 1
deshonre, 1
desierta, 7
desiertas, 9
desierto, 23
desiertos, 7
desigual, 7
desiguales, 3
desleal, 2
desleales, 2
deslealtad, 2
desliz, 1
deslizaba, 5
deslizaban, 2
deslizara, 1
deslizaron, 4
deslizarse, 1
deslumbra, 1
deslumbrados, 1
deslumbrante, 6
deslumbrantes, 1
deslustrada, 1
desmanes, 1
desmayado, 1
desmayarse, 2
desmejorase, 1
desmembrado, 2
desmembrando, 2
desmenuzado, 1
desmera, 1
desmesuradamente, 1
desmigado, 1
desmond, 19
desmontaba, 4
desmontaban, 1
desmontado, 4
desmontando, 1
desmontar, 4
desmontes, 1
desmoralizada, 1
desmorona, 1
desmoronaba, 1
desmoronaron, 1
desmoronarse, 1
desnivel, 1
desnuda, 16
desnudado, 2
desnudando, 1
desnudaran, 1
desnudaron, 1
desnudarse, 2
desnudas, 9
desnudo, 27
desnudos, 11
desobedecer, 1
desobedecerlo, 1
desobedecerme, 1
desobediencia, 1
desocupado, 1
desolada, 7
desolado, 2
desollado, 9
desollados, 1
desollar, 1
desorden, 1
desordenado, 3
desp, 1
despachaba, 1
despacio, 22
desparpajo, 1
desparramadas, 1
despatarrada, 1
despatarrado, 3
despectiva, 4
despectivamente, 2
despectivo, 3
despectivos, 1
despedazado, 4
despedazando, 4
despedazar, 1
despedazaron, 3
despedida, 4
despedido, 2
despedir, 1
despedirse, 2
despegada, 1
despegando, 1
despeinado, 1
despejada, 2
despejadas, 1
despejado, 4
despejados, 1
despejar, 2
despejarse, 1
despellejada, 1
despellejado, 4
despellejan, 1
despellejando, 1
despellejar, 1
despensa, 5
desperdiciaba, 1
desperdiciado, 3
desperdiciar, 2
desperdiciaron, 1
desperdicio, 5
desperdicios, 1
desperdigados, 1
desperezaban, 1
despertaba, 4
despertaban, 3
despertadlo, 1
despertado, 12
despertando, 1
despertar, 14
despertara, 4
despertaran, 1
despertarlo, 2
despertarme, 2
despertaron, 5
despertarse, 1
despertemos, 1
despiadadas, 1
despiadado, 1
despidiera, 1
despidieron, 1
despierta, 13
despiertas, 1
despierte, 2
despierto, 6
despiertos, 1
despilfarrarlo, 1
despistado, 1
desplazaba, 2
desplazan, 1
desplazarse, 4
desplegaban, 2
desplegado, 1
desplegados, 1
desplegando, 1
despliega, 1
desplumar, 1
desplumara, 1
despojaban, 2
despojada, 1
despojado, 1
despojara, 2
desportillaba, 1
desposada, 1
despreciaban, 2
despreciable, 2
despreciado, 2
desprecian, 1
despreciara, 1
despreciarme, 1
desprecie, 1
desprecien, 1
desprecio, 13
desprenderse, 1
despreocupado, 1
desprevenida, 1
desprevenido, 2
desproporcionados, 1
desprotegido, 1
desprovista, 1
desprovistos, 2
despuntaba, 1
despunte, 1
destacaba, 3
destacaban, 2
destacado, 2
destacar, 1
destaparos, 1
destartalada, 2
destello, 11
destellos, 16
destensara, 1
desternillantes, 2
desternillaron, 1
destinada, 1
destinado, 5
destinados, 1
destino, 15
destinos, 1
destreza, 5
destripadlo, 1
destripar, 1
destrozaba, 2
destrozaban, 1
destrozada, 5
destrozadas, 8
destrozado, 7
destrozados, 4
destrozar, 1
destrozara, 1
destrozaron, 3
destrozo, 1
destruida, 2
destruido, 1
destruidos, 1
destruir, 2
destruirla, 1
destruirlo, 1
desvanecido, 1
desvaneciendo, 1
desvanecieron, 1
desvelar, 1
desvelos, 1
desvencijada, 1
desviado, 1
desviarse, 1
detallar, 1
detalle, 3
detalles, 5
detectemos, 1
detenemos, 1
detener, 6
detenerla, 1
detenerlas, 1
detenerlo, 4
detenerlos, 3
detenerme, 3
detenernos, 1
detenerse, 13
detenido, 5
detenidos, 1
detenimiento, 1
determinado, 1
detesta, 2
detestaba, 12
detestaban, 1
detestan, 2
detestara, 1
detestarnos, 1
detesto, 2
detuviera, 2
detuvieron, 14
detuvimos, 1
detuvo, 35
deuces, 1
deuda, 6
deudas, 4
devan, 19
devastado, 1
devastadora, 1
devolvedle, 1
devolver, 3
devolviera, 1
devolvieron, 1
devoraba, 2
devoraban, 2
devorado, 3
devorados, 1
devoramanzanas, 1
devoran, 1
devorando, 1
devorar, 1
devoraron, 2
devorasen, 2
devoto, 3
devuelto, 4
devueltos, 2
devuelva, 1
devuelvan, 1
deztrozaron, 1
di, 18
diadema, 3
diamante, 4
diamantes, 4
diana, 1
diarias, 1
diario, 3
dibujaba, 1
dibujaban, 1
dibujada, 3
dibujadas, 1
dibujado, 3
dibujados, 1
dibujan, 1
dibujando, 1
dibujar, 3
dibujara, 1
dibujarse, 1
dibujes, 1
dibujo, 11
dibujos, 10
dice, 161
dicen, 47
dices, 19
dicha, 5
dichas, 1
dicho, 172
dichos, 2
diciendo, 17
dickon, 1
dicta, 1
dictados, 1
dictaminado, 1
diecinueve, 3
dieciocho, 7
diecisiete, 10
diente, 3
dienteazul, 3
dientes, 102
diera, 21
dierais, 1
dieran, 8
dieron, 27
diestras, 1
diestro, 1
diestros, 2
diez, 83
diezmaran, 1
diferencia, 14
diferenciaba, 1
diferenciaban, 1
diferenciarlos, 1
diferente, 34
diferentes, 19
dificultad, 4
dificultades, 5
dificultoso, 2
difuminarse, 1
difundiendo, 1
difunta, 2
difunto, 14
difusas, 1
difuso, 1
difusos, 1
diga, 29
digamos, 2
digan, 3
digas, 14
digna, 3
dignas, 1
dignidad, 7
digno, 4
dignos, 1
digo, 36
dije, 33
dijera, 14
dijerais, 1
dijeran, 5
dijeras, 1
dijeron, 24
dijiste, 8
dijisteis, 8
dijo, 1273
dile, 30
diles, 2
diligencia, 1
diligente, 1
diligentes, 1
dilo, 1
dime, 17
dimensiones, 1
diminuta, 2
diminutas, 5
diminuto, 2
diminutos, 1
dinero, 12
dinos, 1
dintel, 1
dio, 270
dios, 74
diosa, 3
dioses, 372
dique, 4
direcciones, 2
directa, 4
directamente, 12
directo, 6
directos, 1
dirige, 2
diriges, 1
dirigida, 1
dirigido, 3
dirigidos, 1
dirigiera, 1
dirigieran, 1
dirigieron, 3
dirigimos, 2
dirigir, 3
dirigiremos, 1
dirigirse, 5
dirija, 1
dirty, 1
discernir, 1
disciplina, 3
discordantes, 1
discordia, 1
discos, 3
discreta, 1
discriminas, 1
disculpa, 2
disculpaban, 1
disculpad, 1
disculpadme, 4
disculpar, 1
disculpara, 1
disculparme, 2
disculparos, 1
disculpas, 3
disculpo, 1
discurso, 2
discursos, 1
discusiones, 5
discutamos, 1
discutido, 1
discutiendo, 3
discutieron, 1
discutir, 4
discutirlo, 1
disentido, 1
disfrazado, 2
disfrazados, 4
disfrutaba, 4
disfrutaban, 1
disfrutad, 1
disfrutan, 1
disfrutando, 1
disfrutar, 1
disfrutara, 1
disfruto, 2
disgustarse, 1
disgusto, 3
disimula, 1
disimulaba, 1
disimulando, 1
disimular, 2
disimularon, 1
disimulo, 1
disipaba, 1
disipar, 1
disiparse, 1
dislocado, 1
disminuir, 1
disolver, 1
disonante, 1
disparaba, 1
disparaban, 4
disparad, 1
disparado, 1
disparados, 1
disparan, 1
disparar, 5
dispararle, 1
dispararles, 1
dispararlos, 1
disparatado, 1
dispares, 8
disparo, 3
dispensaban, 1
dispensarles, 1
dispersa, 1
dispersaba, 1
dispersaban, 1
dispersada, 1
dispersado, 6
dispersando, 1
dispersaos, 1
dispersar, 1
dispersarlos, 1
dispersaron, 1
dispersaros, 1
dispersarse, 1
dispersas, 3
disperso, 1
dispersos, 2
disponer, 1
disponga, 2
dispongo, 2
disponibles, 1
disposiciones, 3
dispositivo, 1
dispuesta, 1
dispuesto, 8
dispuestos, 6
dispusieron, 1
disputa, 2
disputaban, 1
disputando, 1
disputarse, 1
disputas, 2
distancia, 48
distante, 6
distantes, 3
disteis, 2
distinguido, 1
distinguir, 12
distinguirlo, 1
distinguirnos, 1
distinta, 1
distintas, 1
distinto, 1
distorsionaban, 1
distraer, 2
disturbios, 2
disuadirlo, 1
diversas, 2
diversiones, 1
diversos, 1
divertida, 1
divertidas, 3
divertido, 11
divertidos, 1
divertir, 1
divertirla, 1
divertiros, 2
dividido, 1
dividirnos, 1
divina, 1
divirtiendo, 1
divirtiera, 1
divirtieran, 1
divisaba, 14
divisaban, 6
divisado, 4
divisar, 7
divisaran, 2
divisaron, 4
divisarse, 1
divisas, 1
divise, 1
divisiones, 1
dobber, 10
dobla, 2
doblaban, 2
doblada, 1
dobladillo, 3
doblado, 2
doblar, 8
doblara, 2
doblarla, 1
doblaron, 1
doble, 24
doblegado, 1
doce, 19
docena, 57
docenas, 7
documento, 2
documentos, 3
doff, 1
doler, 3
dolerle, 3
dolf, 3
dolido, 4
dolidos, 1
doliendo, 1
doliera, 3
dolieran, 3
dolieron, 1
dolor, 63
dolorida, 3
doloridas, 2
dolorosa, 2
dolorosamente, 2
doloroso, 5
domeric, 2
domina, 2
dominaba, 2
dominaban, 4
dominado, 3
dominamos, 1
dominan, 1
dominar, 3
dominarlo, 1
dominen, 1
dominio, 3
dominios, 4
don, 8
donal, 2
doncella, 76
doncellas, 18
dondarrion, 12
donde, 206
donella, 5
dong, 2
donnel, 5
donnor, 1
donosura, 1
dontos, 52
doquier, 11
dorada, 32
doradas, 88
dorado, 39
dorados, 16
doran, 15
doreah, 6
dormid, 1
dormida, 6
dormido, 19
dormidos, 2
dormir, 58
dormiremos, 3
dormirse, 5
dormitaba, 1
dormitorio, 33
dormitorios, 1
dorna, 2
dorne, 33
dorniense, 2
dornienses, 3
dorren, 1
dorso, 7
dos, 421
doscientos, 22
dosel, 7
doselado, 1
dosh, 1
dosis, 3
dotaba, 1
dotes, 1
dothrak, 2
dothraki, 17
dothrakis, 20
double, 1
down, 2
doy, 16
dragon, 1
dragones, 102
draw, 1
dream, 1
drennan, 7
drogado, 1
drogo, 32
drogon, 16
drumm, 5
dubitativo, 5
duda, 94
dudarlo, 1
dudas, 6
dudes, 1
dudo, 6
dudosa, 2
duelan, 1
duele, 8
duelo, 1
duende, 1
duerma, 5
duerme, 2
duermes, 1
duermo, 5
dulce, 85
dulces, 13
dulzura, 7
dunaver, 1
dunn, 1
dunsen, 8
dura, 26
durado, 1
duram, 1
durante, 185
durar, 5
duras, 6
dure, 1
dureza, 2
durmiendo, 13
durmiente, 1
durmientes, 5
duro, 47
duros, 17
durran, 5
duur, 8
dying, 1
dykk, 1
dywen, 19
e, 94
ebben, 23
ebria, 2
ebrias, 1
ebrio, 9
ebrios, 2
echa, 3
echaba, 16
echaban, 2
echada, 3
echadles, 1
echado, 11
echan, 1
echando, 10
echar, 21
echara, 1
echaras, 1
echaremos, 1
echarlas, 1
echarle, 3
echarles, 1
echarlo, 1
echaron, 10
echarse, 2
echasteis, 2
eche, 6
echen, 2
eches, 1
echo, 3
eclipse, 1
eco, 2
ecos, 9
ed, 21
edad, 54
edades, 1
edd, 22
eddara, 1
eddard, 71
edderion, 1
eddison, 2
edhasa, 1
ediciones, 1
edicto, 1
edificaciones, 1
edificada, 1
edificadas, 1
edificio, 12
edificios, 12
editor, 1
editores, 1
edmure, 62
edric, 8
edrick, 1
educada, 1
educado, 4
educados, 2
educando, 1
educarte, 1
edwards, 1
edwin, 1
edwyd, 2
edwyle, 1
edwyn, 3
efectivo, 1
efecto, 3
efectos, 1
eficaces, 1
